Comparisons	Profile1	Profile2
4453	8907.0	8908.0
4454	8910.0	8909.0
4455	8911.0	8912.0
4456	8914.0	8913.0
4457	8915.0	8916.0
4458	8917.0	8918.0
4459	8920.0	8919.0
4460	8921.0	8922.0
4461	8923.0	8924.0
4462	8926.0	8925.0
4463	8928.0	8927.0
4464	8929.0	8930.0
4465	8931.0	8932.0
4466	8933.0	8934.0
4467	8936.0	8935.0
4468	8938.0	8937.0
4469	8939.0	8940.0
4470	8942.0	8941.0
4471	8943.0	8944.0
4472	8946.0	8945.0
4473	8947.0	8948.0
4474	8949.0	8950.0
4475	8952.0	8951.0
4476	8953.0	8954.0
4477	8956.0	8955.0
4478	8957.0	8958.0
4479	8959.0	8960.0
4480	8962.0	8961.0
4481	8964.0	8963.0
4482	8966.0	8965.0
4483	8967.0	8968.0
4484	8969.0	8970.0
4485	8972.0	8971.0
4486	8974.0	8973.0
4487	8976.0	8975.0
4488	8978.0	8977.0
4489	8979.0	8980.0
4490	8981.0	8982.0
4491	8984.0	8983.0
4492	8985.0	8986.0
4493	8987.0	8988.0
4494	8989.0	8990.0
4495	8991.0	8992.0
4496	8993.0	8994.0
4497	8996.0	8995.0
4498	8998.0	8997.0
4499	8999.0	9000.0
4500	9001.0	9002.0
4501	9004.0	9003.0
4502	9005.0	9006.0
4503	9008.0	9007.0
4504	9010.0	9009.0
4505	9012.0	9011.0
4506	9013.0	9014.0
4507	9015.0	9016.0
4508	9017.0	9018.0
4509	9019.0	9020.0
4510	9022.0	9021.0
4511	9024.0	9023.0
4512	9025.0	9026.0
4513	9028.0	9027.0
4514	9029.0	9030.0
4515	9032.0	9031.0
4516	9034.0	9033.0
4517	9036.0	9035.0
4518	9037.0	9038.0
4519	9039.0	9040.0
4520	9041.0	9042.0
4521	9043.0	9044.0
4522	9045.0	9046.0
4523	9047.0	9048.0
4524	9049.0	9050.0
4525	9051.0	9052.0
4526	9054.0	9053.0
4527	9055.0	9056.0
4528	9057.0	9058.0
4529	9059.0	9060.0
4530	9062.0	9061.0
4531	9063.0	9064.0
4532	9066.0	9065.0
4533	9068.0	9067.0
4534	9070.0	9069.0
4535	9071.0	9072.0
4536	9073.0	9074.0
4537	9075.0	9076.0
4538	9077.0	9078.0
4539	9080.0	9079.0
4540	9081.0	9082.0
4541	9083.0	9084.0
4542	9085.0	9086.0
4543	9088.0	9087.0
4544	9089.0	9090.0
4545	9091.0	9092.0
4546	9094.0	9093.0
4547	9096.0	9095.0
4548	9098.0	9097.0
4549	9100.0	9099.0
4550	9101.0	9102.0
4551	9104.0	9103.0
4552	9106.0	9105.0
4553	9108.0	9107.0
4554	9109.0	9110.0
4555	9111.0	9112.0
4556	9113.0	9114.0
4557	9115.0	9116.0
4558	9117.0	9118.0
4559	9119.0	9120.0
4560	9121.0	9122.0
4561	9123.0	9124.0
4562	9126.0	9125.0
4563	9128.0	9127.0
4564	9129.0	9130.0
4565	9131.0	9132.0
4566	9134.0	9133.0
4567	9135.0	9136.0
4568	9138.0	9137.0
4569	9140.0	9139.0
4570	9142.0	9141.0
4571	9144.0	9143.0
4572	9145.0	9146.0
4573	9148.0	9147.0
4574	9149.0	9150.0
4575	9151.0	9152.0
4576	9153.0	9154.0
4577	9156.0	9155.0
4578	9158.0	9157.0
4579	9159.0	9160.0
4580	9162.0	9161.0
4581	9164.0	9163.0
4582	9166.0	9165.0
4583	9168.0	9167.0
4584	9170.0	9169.0
4585	9172.0	9171.0
4586	9174.0	9173.0
4587	9175.0	9176.0
4588	9178.0	9177.0
4589	9179.0	9180.0
4590	9182.0	9181.0
4591	9183.0	9184.0
4592	9186.0	9185.0
4593	9188.0	9187.0
4594	9190.0	9189.0
4595	9191.0	9192.0
4596	9194.0	9193.0
4597	9196.0	9195.0
4598	9198.0	9197.0
4599	9199.0	9200.0
4600	9201.0	9202.0
4601	9204.0	9203.0
4602	9205.0	9206.0
4603	9207.0	9208.0
4604	9210.0	9209.0
4605	9212.0	9211.0
4606	9213.0	9214.0
4607	9215.0	9216.0
4608	9218.0	9217.0
4609	9220.0	9219.0
4610	9222.0	9221.0
4611	9223.0	9224.0
4612	9226.0	9225.0
4613	9227.0	9228.0
4614	9230.0	9229.0
4615	9232.0	9231.0
4616	9233.0	9234.0
4617	9236.0	9235.0
4618	9237.0	9238.0
4619	9240.0	9239.0
4620	9242.0	9241.0
4621	9244.0	9243.0
4622	9245.0	9246.0
4623	9248.0	9247.0
4624	9250.0	9249.0
4625	9252.0	9251.0
4626	9254.0	9253.0
4627	9255.0	9256.0
4628	9258.0	9257.0
4629	9259.0	9260.0
4630	9261.0	9262.0
4631	9263.0	9264.0
4632	9266.0	9265.0
4633	9268.0	9267.0
4634	9269.0	9270.0
4635	9271.0	9272.0
4636	9273.0	9274.0
4637	9276.0	9275.0
4638	9278.0	9277.0
4639	9280.0	9279.0
4640	9282.0	9281.0
4641	9284.0	9283.0
4642	9286.0	9285.0
4643	9288.0	9287.0
4644	9290.0	9289.0
4645	9291.0	9292.0
4646	9294.0	9293.0
4647	9296.0	9295.0
4648	9298.0	9297.0
4649	9300.0	9299.0
4650	9301.0	9302.0
4651	9304.0	9303.0
4652	9306.0	9305.0
4653	9307.0	9308.0
4654	9310.0	9309.0
4655	9311.0	9312.0
4656	9314.0	9313.0
4657	9316.0	9315.0
4658	9318.0	9317.0
4659	9319.0	9320.0
4660	9322.0	9321.0
4661	9323.0	9324.0
4662	9325.0	9326.0
4663	9327.0	9328.0
4664	9329.0	9330.0
4665	9332.0	9331.0
4666	9334.0	9333.0
4667	9335.0	9336.0
4668	9338.0	9337.0
4669	9340.0	9339.0
4670	9341.0	9342.0
4671	9344.0	9343.0
4672	9346.0	9345.0
4673	9348.0	9347.0
4674	9350.0	9349.0
4675	9352.0	9351.0
4676	9353.0	9354.0
4677	9356.0	9355.0
4678	9357.0	9358.0
4679	9359.0	9360.0
4680	9362.0	9361.0
4681	9364.0	9363.0
4682	9366.0	9365.0
4683	9368.0	9367.0
4684	9370.0	9369.0
4685	9372.0	9371.0
4686	9373.0	9374.0
4687	9375.0	9376.0
4688	9378.0	9377.0
4689	9379.0	9380.0
4690	9382.0	9381.0
4691	9383.0	9384.0
4692	9386.0	9385.0
4693	9388.0	9387.0
4694	9389.0	9390.0
4695	9391.0	9392.0
4696	9394.0	9393.0
4697	9395.0	9396.0
4698	9398.0	9397.0
4699	9400.0	9399.0
4700	9401.0	9402.0
4701	9404.0	9403.0
4702	9406.0	9405.0
4703	9407.0	9408.0
4704	9410.0	9409.0
4705	9411.0	9412.0
4706	9413.0	9414.0
4707	9416.0	9415.0
4708	9417.0	9418.0
4709	9419.0	9420.0
4710	9421.0	9422.0
4711	9423.0	9424.0
4712	9425.0	9426.0
4713	9427.0	9428.0
4714	9430.0	9429.0
4715	9431.0	9432.0
4716	9433.0	9434.0
4717	9435.0	9436.0
4718	9437.0	9438.0
4719	9440.0	9439.0
4720	9441.0	9442.0
4721	9443.0	9444.0
4722	9446.0	9445.0
4723	9447.0	9448.0
4724	9450.0	9449.0
4725	9451.0	9452.0
4726	9453.0	9454.0
4727	9456.0	9455.0
4728	9457.0	9458.0
4729	9459.0	9460.0
4730	9462.0	9461.0
4731	9463.0	9464.0
4732	9465.0	9466.0
4733	9468.0	9467.0
4734	9469.0	9470.0
4735	9471.0	9472.0
4736	9473.0	9474.0
4737	9476.0	9475.0
4738	9477.0	9478.0
4739	9479.0	9480.0
4740	9481.0	9482.0
4741	9483.0	9484.0
4742	9485.0	9486.0
4743	9487.0	9488.0
4744	9489.0	9490.0
4745	9491.0	9492.0
4746	9494.0	9493.0
4747	9495.0	9496.0
4748	9498.0	9497.0
4749	9500.0	9499.0
4750	9501.0	9502.0
4751	9503.0	9504.0
4752	9506.0	9505.0
4753	9507.0	9508.0
4754	9509.0	9510.0
4755	9512.0	9511.0
4756	9513.0	9514.0
4757	9516.0	9515.0
4758	9518.0	9517.0
4759	9520.0	9519.0
4760	9522.0	9521.0
4761	9523.0	9524.0
4762	9525.0	9526.0
4763	9528.0	9527.0
4764	9530.0	9529.0
4765	9532.0	9531.0
4766	9534.0	9533.0
4767	9535.0	9536.0
4768	9537.0	9538.0
4769	9540.0	9539.0
4770	9541.0	9542.0
4771	9544.0	9543.0
4772	9545.0	9546.0
4773	9548.0	9547.0
4774	9550.0	9549.0
4775	9552.0	9551.0
4776	9553.0	9554.0
4777	9555.0	9556.0
4778	9558.0	9557.0
4779	9560.0	9559.0
4780	9561.0	9562.0
4781	9563.0	9564.0
4782	9565.0	9566.0
4783	9568.0	9567.0
4784	9570.0	9569.0
4785	9572.0	9571.0
4786	9573.0	9574.0
4787	9576.0	9575.0
4788	9578.0	9577.0
4789	9580.0	9579.0
4790	9581.0	9582.0
4791	9583.0	9584.0
4792	9585.0	9586.0
4793	9587.0	9588.0
4794	9590.0	9589.0
4795	9591.0	9592.0
4796	9593.0	9594.0
4797	9596.0	9595.0
4798	9597.0	9598.0
4799	9599.0	9600.0
4800	9602.0	9601.0
4801	9603.0	9604.0
4802	9606.0	9605.0
4803	9608.0	9607.0
4804	9609.0	9610.0
4805	9612.0	9611.0
4806	9614.0	9613.0
4807	9616.0	9615.0
4808	9618.0	9617.0
4809	9619.0	9620.0
4810	9622.0	9621.0
4811	9623.0	9624.0
4812	9625.0	9626.0
4813	9628.0	9627.0
4814	9629.0	9630.0
4815	9632.0	9631.0
4816	9634.0	9633.0
4817	9635.0	9636.0
4818	9637.0	9638.0
4819	9639.0	9640.0
4820	9641.0	9642.0
4821	9644.0	9643.0
4822	9646.0	9645.0
4823	9647.0	9648.0
4824	9649.0	9650.0
4825	9652.0	9651.0
4826	9653.0	9654.0
4827	9655.0	9656.0
4828	9658.0	9657.0
4829	9660.0	9659.0
4830	9662.0	9661.0
4831	9664.0	9663.0
4832	9665.0	9666.0
4833	9668.0	9667.0
4834	9670.0	9669.0
4835	9671.0	9672.0
4836	9673.0	9674.0
4837	9676.0	9675.0
4838	9678.0	9677.0
4839	9680.0	9679.0
4840	9682.0	9681.0
4841	9684.0	9683.0
4842	9686.0	9685.0
4843	9688.0	9687.0
4844	9689.0	9690.0
4845	9691.0	9692.0
4846	9693.0	9694.0
4847	9695.0	9696.0
4848	9697.0	9698.0
4849	9699.0	9700.0
4850	9702.0	9701.0
4851	9703.0	9704.0
4852	9706.0	9705.0
4853	9707.0	9708.0
4854	9709.0	9710.0
4855	9711.0	9712.0
4856	9713.0	9714.0
4857	9716.0	9715.0
4858	9717.0	9718.0
4859	9719.0	9720.0
4860	9722.0	9721.0
4861	9723.0	9724.0
4862	9725.0	9726.0
4863	9727.0	9728.0
4864	9729.0	9730.0
4865	9732.0	9731.0
4866	9733.0	9734.0
4867	9736.0	9735.0
4868	9737.0	9738.0
4869	9740.0	9739.0
4870	9741.0	9742.0
4871	9743.0	9744.0
4872	9745.0	9746.0
4873	9747.0	9748.0
4874	9750.0	9749.0
4875	9751.0	9752.0
4876	9753.0	9754.0
4877	9756.0	9755.0
4878	9758.0	9757.0
4879	9759.0	9760.0
4880	9762.0	9761.0
4881	9763.0	9764.0
4882	9766.0	9765.0
4883	9768.0	9767.0
4884	9770.0	9769.0
4885	9772.0	9771.0
4886	9774.0	9773.0
4887	9775.0	9776.0
4888	9778.0	9777.0
4889	9779.0	9780.0
4890	9781.0	9782.0
4891	9783.0	9784.0
4892	9786.0	9785.0
4893	9787.0	9788.0
4894	9790.0	9789.0
4895	9791.0	9792.0
4896	9793.0	9794.0
4897	9795.0	9796.0
4898	9798.0	9797.0
4899	9800.0	9799.0
4900	9802.0	9801.0
4901	9803.0	9804.0
4902	9805.0	9806.0
4903	9807.0	9808.0
4904	9809.0	9810.0
4905	9812.0	9811.0
4906	9814.0	9813.0
4907	9816.0	9815.0
4908	9817.0	9818.0
4909	9819.0	9820.0
4910	9821.0	9822.0
4911	9824.0	9823.0
4912	9825.0	9826.0
4913	9828.0	9827.0
4914	9830.0	9829.0
4915	9831.0	9832.0
4916	9833.0	9834.0
4917	9835.0	9836.0
4918	9838.0	9837.0
4919	9839.0	9840.0
4920	9842.0	9841.0
4921	9844.0	9843.0
4922	9845.0	9846.0
4923	9847.0	9848.0
4924	9849.0	9850.0
4925	9852.0	9851.0
4926	9853.0	9854.0
4927	9856.0	9855.0
4928	9858.0	9857.0
4929	9860.0	9859.0
4930	9862.0	9861.0
4931	9864.0	9863.0
4932	9866.0	9865.0
4933	9868.0	9867.0
4934	9869.0	9870.0
4935	9871.0	9872.0
4936	9874.0	9873.0
4937	9875.0	9876.0
4938	9877.0	9878.0
4939	9880.0	9879.0
4940	9882.0	9881.0
4941	9884.0	9883.0
4942	9886.0	9885.0
4943	9887.0	9888.0
4944	9890.0	9889.0
4945	9891.0	9892.0
4946	9893.0	9894.0
4947	9895.0	9896.0
4948	9897.0	9898.0
4949	9900.0	9899.0
4950	9901.0	9902.0
4951	9903.0	9904.0
4952	9906.0	9905.0
4953	9907.0	9908.0
4954	9910.0	9909.0
4955	9912.0	9911.0
4956	9914.0	9913.0
4957	9915.0	9916.0
4958	9917.0	9918.0
4959	9920.0	9919.0
4960	9922.0	9921.0
4961	9924.0	9923.0
4962	9926.0	9925.0
4963	9927.0	9928.0
4964	9929.0	9930.0
4965	9931.0	9932.0
4966	9933.0	9934.0
4967	9935.0	9936.0
4968	9937.0	9938.0
4969	9940.0	9939.0
4970	9942.0	9941.0
4971	9943.0	9944.0
4972	9946.0	9945.0
4973	9948.0	9947.0
4974	9949.0	9950.0
4975	9951.0	9952.0
4976	9953.0	9954.0
4977	9956.0	9955.0
4978	9958.0	9957.0
4979	9960.0	9959.0
4980	9961.0	9962.0
4981	9964.0	9963.0
4982	9965.0	9966.0
4983	9968.0	9967.0
4984	9970.0	9969.0
4985	9971.0	9972.0
4986	9974.0	9973.0
4987	9975.0	9976.0
4988	9978.0	9977.0
4989	9980.0	9979.0
4990	9982.0	9981.0
4991	9984.0	9983.0
4992	9986.0	9985.0
4993	9987.0	9988.0
4994	9989.0	9990.0
4995	9991.0	9992.0
4996	9994.0	9993.0
4997	9995.0	9996.0
4998	9998.0	9997.0
4999	9999.0	10000.0
5000	10001.0	10002.0
5001	10003.0	10004.0
5002	10006.0	10005.0
5003	10007.0	10008.0
5004	10010.0	10009.0
5005	10011.0	10012.0
5006	10014.0	10013.0
5007	10015.0	10016.0
5008	10017.0	10018.0
5009	10019.0	10020.0
5010	10022.0	10021.0
5011	10023.0	10024.0
5012	10025.0	10026.0
5013	10028.0	10027.0
5014	10030.0	10029.0
5015	10032.0	10031.0
5016	10034.0	10033.0
5017	10036.0	10035.0
5018	10038.0	10037.0
5019	10040.0	10039.0
5020	10041.0	10042.0
5021	10043.0	10044.0
5022	10045.0	10046.0
5023	10048.0	10047.0
5024	10050.0	10049.0
5025	10052.0	10051.0
5026	10054.0	10053.0
5027	10055.0	10056.0
5028	10057.0	10058.0
5029	10060.0	10059.0
5030	10061.0	10062.0
5031	10064.0	10063.0
5032	10066.0	10065.0
5033	10068.0	10067.0
5034	10070.0	10069.0
5035	10072.0	10071.0
5036	10073.0	10074.0
5037	10075.0	10076.0
5038	10078.0	10077.0
5039	10079.0	10080.0
5040	10082.0	10081.0
5041	10084.0	10083.0
5042	10086.0	10085.0
5043	10088.0	10087.0
5044	10090.0	10089.0
5045	10092.0	10091.0
5046	10094.0	10093.0
5047	10095.0	10096.0
5048	10098.0	10097.0
5049	10100.0	10099.0
5050	10102.0	10101.0
5051	10104.0	10103.0
5052	10105.0	10106.0
5053	10107.0	10108.0
5054	10110.0	10109.0
5055	10111.0	10112.0
5056	10113.0	10114.0
5057	10116.0	10115.0
5058	10117.0	10118.0
5059	10120.0	10119.0
5060	10122.0	10121.0
5061	10124.0	10123.0
5062	10126.0	10125.0
5063	10128.0	10127.0
5064	10130.0	10129.0
5065	10131.0	10132.0
5066	10134.0	10133.0
5067	10135.0	10136.0
5068	10138.0	10137.0
5069	10140.0	10139.0
5070	10142.0	10141.0
5071	10143.0	10144.0
5072	10146.0	10145.0
5073	10148.0	10147.0
5074	10149.0	10150.0
5075	10152.0	10151.0
5076	10153.0	10154.0
5077	10155.0	10156.0
5078	10158.0	10157.0
5079	10159.0	10160.0
5080	10161.0	10162.0
5081	10164.0	10163.0
5082	10165.0	10166.0
5083	10167.0	10168.0
5084	10169.0	10170.0
5085	10172.0	10171.0
5086	10174.0	10173.0
5087	10175.0	10176.0
5088	10177.0	10178.0
5089	10179.0	10180.0
5090	10181.0	10182.0
5091	10183.0	10184.0
5092	10185.0	10186.0
5093	10187.0	10188.0
5094	10189.0	10190.0
5095	10191.0	10192.0
5096	10193.0	10194.0
5097	10196.0	10195.0
5098	10198.0	10197.0
5099	10200.0	10199.0
5100	10201.0	10202.0
5101	10203.0	10204.0
5102	10205.0	10206.0
5103	10207.0	10208.0
5104	10210.0	10209.0
5105	10212.0	10211.0
5106	10214.0	10213.0
5107	10216.0	10215.0
5108	10218.0	10217.0
5109	10219.0	10220.0
5110	10222.0	10221.0
5111	10224.0	10223.0
5112	10225.0	10226.0
5113	10228.0	10227.0
5114	10229.0	10230.0
5115	10231.0	10232.0
5116	10233.0	10234.0
5117	10236.0	10235.0
5118	10237.0	10238.0
5119	10240.0	10239.0
5120	10241.0	10242.0
5121	10244.0	10243.0
5122	10246.0	10245.0
5123	10247.0	10248.0
5124	10249.0	10250.0
5125	10252.0	10251.0
5126	10254.0	10253.0
5127	10256.0	10255.0
5128	10257.0	10258.0
5129	10259.0	10260.0
5130	10262.0	10261.0
5131	10263.0	10264.0
5132	10266.0	10265.0
5133	10267.0	10268.0
5134	10270.0	10269.0
5135	10271.0	10272.0
5136	10273.0	10274.0
5137	10275.0	10276.0
5138	10278.0	10277.0
5139	10279.0	10280.0
5140	10281.0	10282.0
5141	10283.0	10284.0
5142	10285.0	10286.0
5143	10287.0	10288.0
5144	10290.0	10289.0
5145	10291.0	10292.0
5146	10294.0	10293.0
5147	10296.0	10295.0
5148	10297.0	10298.0
5149	10300.0	10299.0
5150	10301.0	10302.0
5151	10304.0	10303.0
5152	10305.0	10306.0
5153	10307.0	10308.0
5154	10310.0	10309.0
5155	10312.0	10311.0
5156	10314.0	10313.0
5157	10316.0	10315.0
5158	10318.0	10317.0
5159	10319.0	10320.0
5160	10322.0	10321.0
5161	10324.0	10323.0
5162	10326.0	10325.0
5163	10328.0	10327.0
5164	10330.0	10329.0
5165	10332.0	10331.0
5166	10334.0	10333.0
5167	10335.0	10336.0
5168	10338.0	10337.0
5169	10340.0	10339.0
5170	10342.0	10341.0
5171	10343.0	10344.0
5172	10345.0	10346.0
5173	10348.0	10347.0
5174	10349.0	10350.0
5175	10352.0	10351.0
5176	10353.0	10354.0
5177	10355.0	10356.0
5178	10358.0	10357.0
5179	10359.0	10360.0
5180	10362.0	10361.0
5181	10364.0	10363.0
5182	10365.0	10366.0
5183	10368.0	10367.0
5184	10369.0	10370.0
5185	10372.0	10371.0
5186	10373.0	10374.0
5187	10375.0	10376.0
5188	10377.0	10378.0
5189	10380.0	10379.0
5190	10382.0	10381.0
5191	10383.0	10384.0
5192	10385.0	10386.0
5193	10388.0	10387.0
5194	10390.0	10389.0
5195	10391.0	10392.0
5196	10394.0	10393.0
5197	10395.0	10396.0
5198	10398.0	10397.0
5199	10400.0	10399.0
5200	10402.0	10401.0
5201	10404.0	10403.0
5202	10405.0	10406.0
5203	10407.0	10408.0
5204	10410.0	10409.0
5205	10412.0	10411.0
5206	10413.0	10414.0
5207	10416.0	10415.0
5208	10417.0	10418.0
5209	10420.0	10419.0
5210	10421.0	10422.0
5211	10423.0	10424.0
5212	10425.0	10426.0
5213	10427.0	10428.0
5214	10429.0	10430.0
5215	10432.0	10431.0
5216	10434.0	10433.0
5217	10436.0	10435.0
5218	10437.0	10438.0
5219	10440.0	10439.0
5220	10441.0	10442.0
5221	10443.0	10444.0
5222	10446.0	10445.0
5223	10447.0	10448.0
5224	10449.0	10450.0
5225	10452.0	10451.0
5226	10454.0	10453.0
5227	10456.0	10455.0
5228	10458.0	10457.0
5229	10459.0	10460.0
5230	10462.0	10461.0
5231	10464.0	10463.0
5232	10465.0	10466.0
5233	10467.0	10468.0
5234	10469.0	10470.0
5235	10472.0	10471.0
5236	10474.0	10473.0
5237	10475.0	10476.0
5238	10477.0	10478.0
5239	10479.0	10480.0
5240	10482.0	10481.0
5241	10484.0	10483.0
5242	10485.0	10486.0
5243	10487.0	10488.0
5244	10489.0	10490.0
5245	10492.0	10491.0
5246	10494.0	10493.0
5247	10495.0	10496.0
5248	10498.0	10497.0
5249	10499.0	10500.0
5250	10502.0	10501.0
5251	10504.0	10503.0
5252	10505.0	10506.0
5253	10507.0	10508.0
5254	10510.0	10509.0
5255	10511.0	10512.0
5256	10513.0	10514.0
5257	10516.0	10515.0
5258	10517.0	10518.0
5259	10520.0	10519.0
5260	10522.0	10521.0
5261	10523.0	10524.0
5262	10526.0	10525.0
5263	10527.0	10528.0
5264	10530.0	10529.0
5265	10532.0	10531.0
5266	10534.0	10533.0
5267	10535.0	10536.0
5268	10538.0	10537.0
5269	10539.0	10540.0
5270	10542.0	10541.0
5271	10544.0	10543.0
5272	10545.0	10546.0
5273	10548.0	10547.0
5274	10549.0	10550.0
5275	10552.0	10551.0
5276	10553.0	10554.0
5277	10556.0	10555.0
5278	10557.0	10558.0
5279	10559.0	10560.0
5280	10562.0	10561.0
5281	10563.0	10564.0
5282	10566.0	10565.0
5283	10568.0	10567.0
5284	10569.0	10570.0
5285	10572.0	10571.0
5286	10574.0	10573.0
5287	10575.0	10576.0
5288	10577.0	10578.0
5289	10579.0	10580.0
5290	10582.0	10581.0
5291	10584.0	10583.0
5292	10586.0	10585.0
5293	10587.0	10588.0
5294	10589.0	10590.0
5295	10592.0	10591.0
5296	10593.0	10594.0
5297	10595.0	10596.0
5298	10597.0	10598.0
5299	10600.0	10599.0
5300	10602.0	10601.0
5301	10603.0	10604.0
5302	10605.0	10606.0
5303	10608.0	10607.0
5304	10610.0	10609.0
5305	10612.0	10611.0
5306	10613.0	10614.0
5307	10615.0	10616.0
5308	10618.0	10617.0
5309	10619.0	10620.0
5310	10621.0	10622.0
5311	10623.0	10624.0
5312	10625.0	10626.0
5313	10627.0	10628.0
5314	10629.0	10630.0
5315	10631.0	10632.0
5316	10633.0	10634.0
5317	10636.0	10635.0
5318	10637.0	10638.0
5319	10639.0	10640.0
5320	10642.0	10641.0
5321	10644.0	10643.0
5322	10646.0	10645.0
5323	10648.0	10647.0
5324	10650.0	10649.0
5325	10652.0	10651.0
5326	10653.0	10654.0
5327	10656.0	10655.0
5328	10657.0	10658.0
5329	10660.0	10659.0
5330	10661.0	10662.0
5331	10663.0	10664.0
5332	10665.0	10666.0
5333	10668.0	10667.0
5334	10669.0	10670.0
5335	10671.0	10672.0
5336	10673.0	10674.0
5337	10675.0	10676.0
5338	10677.0	10678.0
5339	10680.0	10679.0
5340	10681.0	10682.0
5341	10684.0	10683.0
5342	10685.0	10686.0
5343	10687.0	10688.0
5344	10689.0	10690.0
5345	10691.0	10692.0
5346	10694.0	10693.0
5347	10695.0	10696.0
5348	10697.0	10698.0
5349	10699.0	10700.0
5350	10702.0	10701.0
5351	10703.0	10704.0
5352	10705.0	10706.0
5353	10708.0	10707.0
5354	10710.0	10709.0
5355	10711.0	10712.0
5356	10714.0	10713.0
5357	10715.0	10716.0
5358	10717.0	10718.0
5359	10719.0	10720.0
5360	10722.0	10721.0
5361	10723.0	10724.0
5362	10725.0	10726.0
5363	10728.0	10727.0
5364	10729.0	10730.0
5365	10732.0	10731.0
5366	10733.0	10734.0
5367	10736.0	10735.0
5368	10738.0	10737.0
5369	10740.0	10739.0
5370	10742.0	10741.0
5371	10743.0	10744.0
5372	10745.0	10746.0
5373	10748.0	10747.0
5374	10749.0	10750.0
5375	10752.0	10751.0
5376	10754.0	10753.0
5377	10756.0	10755.0
5378	10757.0	10758.0
5379	10760.0	10759.0
5380	10761.0	10762.0
5381	10763.0	10764.0
5382	10766.0	10765.0
5383	10768.0	10767.0
5384	10770.0	10769.0
5385	10772.0	10771.0
5386	10773.0	10774.0
5387	10775.0	10776.0
5388	10777.0	10778.0
5389	10779.0	10780.0
5390	10781.0	10782.0
5391	10783.0	10784.0
5392	10785.0	10786.0
5393	10787.0	10788.0
5394	10789.0	10790.0
5395	10792.0	10791.0
5396	10793.0	10794.0
5397	10796.0	10795.0
5398	10798.0	10797.0
5399	10799.0	10800.0
5400	10801.0	10802.0
5401	10803.0	10804.0
5402	10806.0	10805.0
5403	10808.0	10807.0
5404	10809.0	10810.0
5405	10811.0	10812.0
5406	10813.0	10814.0
5407	10816.0	10815.0
5408	10817.0	10818.0
5409	10820.0	10819.0
5410	10821.0	10822.0
5411	10824.0	10823.0
5412	10825.0	10826.0
5413	10827.0	10828.0
5414	10830.0	10829.0
5415	10832.0	10831.0
5416	10834.0	10833.0
5417	10835.0	10836.0
5418	10837.0	10838.0
5419	10839.0	10840.0
5420	10841.0	10842.0
5421	10844.0	10843.0
5422	10846.0	10845.0
5423	10848.0	10847.0
5424	10850.0	10849.0
5425	10852.0	10851.0
5426	10854.0	10853.0
5427	10855.0	10856.0
5428	10858.0	10857.0
5429	10860.0	10859.0
5430	10861.0	10862.0
5431	10864.0	10863.0
5432	10865.0	10866.0
5433	10868.0	10867.0
5434	10869.0	10870.0
5435	10871.0	10872.0
5436	10873.0	10874.0
5437	10875.0	10876.0
5438	10878.0	10877.0
5439	10879.0	10880.0
5440	10881.0	10882.0
5441	10884.0	10883.0
5442	10885.0	10886.0
5443	10887.0	10888.0
5444	10889.0	10890.0
5445	10891.0	10892.0
5446	10894.0	10893.0
5447	10895.0	10896.0
5448	10897.0	10898.0
5449	10899.0	10900.0
5450	10901.0	10902.0
5451	10904.0	10903.0
5452	10905.0	10906.0
5453	10907.0	10908.0
5454	10910.0	10909.0
5455	10911.0	10912.0
5456	10914.0	10913.0
5457	10916.0	10915.0
5458	10918.0	10917.0
5459	10919.0	10920.0
5460	10922.0	10921.0
5461	10924.0	10923.0
5462	10926.0	10925.0
5463	10927.0	10928.0
5464	10929.0	10930.0
5465	10931.0	10932.0
5466	10933.0	10934.0
5467	10935.0	10936.0
5468	10938.0	10937.0
5469	10939.0	10940.0
5470	10941.0	10942.0
5471	10943.0	10944.0
5472	10946.0	10945.0
5473	10947.0	10948.0
5474	10950.0	10949.0
5475	10951.0	10952.0
5476	10954.0	10953.0
5477	10956.0	10955.0
5478	10958.0	10957.0
5479	10960.0	10959.0
5480	10962.0	10961.0
5481	10963.0	10964.0
5482	10966.0	10965.0
5483	10967.0	10968.0
5484	10969.0	10970.0
5485	10972.0	10971.0
5486	10974.0	10973.0
5487	10976.0	10975.0
5488	10977.0	10978.0
5489	10980.0	10979.0
5490	10981.0	10982.0
5491	10983.0	10984.0
5492	10986.0	10985.0
5493	10988.0	10987.0
5494	10990.0	10989.0
5495	10991.0	10992.0
5496	10993.0	10994.0
5497	10996.0	10995.0
5498	10998.0	10997.0
5499	10999.0	11000.0
5500	11001.0	11002.0
5501	11004.0	11003.0
5502	11005.0	11006.0
5503	11008.0	11007.0
5504	11009.0	11010.0
5505	11012.0	11011.0
5506	11013.0	11014.0
5507	11016.0	11015.0
5508	11018.0	11017.0
5509	11019.0	11020.0
5510	11021.0	11022.0
5511	11024.0	11023.0
5512	11026.0	11025.0
5513	11027.0	11028.0
5514	11030.0	11029.0
5515	11032.0	11031.0
5516	11033.0	11034.0
5517	11035.0	11036.0
5518	11037.0	11038.0
5519	11039.0	11040.0
5520	11041.0	11042.0
5521	11043.0	11044.0
5522	11046.0	11045.0
5523	11047.0	11048.0
5524	11049.0	11050.0
5525	11051.0	11052.0
5526	11053.0	11054.0
5527	11055.0	11056.0
